1,cubewall_unscheduled_0519.eso,cubewall_scheduled_0519.eso,
,,,
Date/Time,[1] Surface Outside Face Incident Solar Radiation Rate per Area  (W/m2),[1] Surface Outside Face Incident Solar Radiation Rate per Area  (W/m2),
,SHADER_0,SHADER_0,
Year 1 Nov 26 11:00 AM,46.09603661,46.09603661,0
Year 1 Nov 26 12:00 PM,46.89827978,46.89827978,0
Year 1 Nov 26 1:00 PM,48.974135,48.974135,0
Year 1 Nov 26 2:00 PM,52.39637756,52.39637756,0
Year 1 Nov 26 3:00 PM,41.33171726,41.33171726,0
Year 1 Nov 26 4:00 PM,20.50485947,20.50485947,0
Year 1 Nov 26 5:00 PM,1.452275887,1.452275887,0
Year 1 Nov 26 6:00 PM,0,0,0
Year 1 Nov 26 7:00 PM,0,0,0
Year 1 Nov 26 8:00 PM,0,0,0
Year 1 Nov 26 9:00 PM,0,0,0
Year 1 Nov 26 10:00 PM,0,0,0
Year 1 Nov 26 11:00 PM,0,0,0
Year 1 Nov 27 12:00 AM,0,0,0
Year 1 Nov 27 1:00 AM,0,0,0
Year 1 Nov 27 2:00 AM,0,0,0
Year 1 Nov 27 3:00 AM,0,0,0
Year 1 Nov 27 4:00 AM,0,0,0
Year 1 Nov 27 5:00 AM,0,0,0
Year 1 Nov 27 6:00 AM,0,0,0
Year 1 Nov 27 7:00 AM,0.995731874,0.995731874,0
Year 1 Nov 27 8:00 AM,14.44350335,14.44350335,0
Year 1 Nov 27 9:00 AM,29.50935514,29.50935514,0
Year 1 Nov 27 10:00 AM,49.21861712,49.21861712,0
Year 1 Nov 27 11:00 AM,70.04243034,70.04243034,0
Year 1 Nov 27 12:00 PM,70.98280085,70.98280085,0
Year 1 Nov 27 1:00 PM,69.73965132,69.73965132,0
Year 1 Nov 27 2:00 PM,55.27738349,55.27738349,0
Year 1 Nov 27 3:00 PM,39.13398815,39.13398815,0
Year 1 Nov 27 4:00 PM,18.91751311,18.91751311,0
Year 1 Nov 27 5:00 PM,1.406891763,1.406891763,0
Year 1 Nov 27 6:00 PM,0,0,0
Year 1 Nov 27 7:00 PM,0,0,0
Year 1 Nov 27 8:00 PM,0,0,0
Year 1 Nov 27 9:00 PM,0,0,0
Year 1 Nov 27 10:00 PM,0,0,0
Year 1 Nov 27 11:00 PM,0,0,0
Year 1 Nov 28 12:00 AM,0,0,0
Year 1 Nov 28 1:00 AM,0,0,0
Year 1 Nov 28 2:00 AM,0,0,0
Year 1 Nov 28 3:00 AM,0,0,0
Year 1 Nov 28 4:00 AM,0,0,0
Year 1 Nov 28 5:00 AM,0,0,0
Year 1 Nov 28 6:00 AM,0,0,0
Year 1 Nov 28 7:00 AM,0,0,0
Year 1 Nov 28 8:00 AM,16.45637622,16.45637622,0
Year 1 Nov 28 9:00 AM,31.69637932,31.69637932,0
Year 1 Nov 28 10:00 AM,40.17264544,40.17264544,0
Year 1 Nov 28 11:00 AM,50.38493249,50.38493249,0
Year 1 Nov 28 12:00 PM,65.13884823,65.13884823,0
Year 1 Nov 28 1:00 PM,71.3087635,71.3087635,0
Year 1 Nov 28 2:00 PM,59.61409026,59.61409026,0
Year 1 Nov 28 3:00 PM,45.97198159,45.97198159,0
Year 1 Nov 28 4:00 PM,22.97456866,22.97456866,0
Year 1 Nov 28 5:00 PM,1.489976821,1.489976821,0
Year 1 Nov 28 6:00 PM,0,0,0
Year 1 Nov 28 7:00 PM,0,0,0
Year 1 Nov 28 8:00 PM,0,0,0
Year 1 Nov 28 9:00 PM,0,0,0
Year 1 Nov 28 10:00 PM,0,0,0
Year 1 Nov 28 11:00 PM,0,0,0
Year 1 Nov 29 12:00 AM,0,0,0
Year 1 Nov 29 1:00 AM,0,0,0
Year 1 Nov 29 2:00 AM,0,0,0
Year 1 Nov 29 3:00 AM,0,0,0
Year 1 Nov 29 4:00 AM,0,0,0
Year 1 Nov 29 5:00 AM,0,0,0
Year 1 Nov 29 6:00 AM,0,0,0
Year 1 Nov 29 7:00 AM,0,0,0
Year 1 Nov 29 8:00 AM,17.08569543,17.08569543,0
Year 1 Nov 29 9:00 AM,40.59840884,40.59840884,0
Year 1 Nov 29 10:00 AM,62.3029971,62.3029971,0
Year 1 Nov 29 11:00 AM,71.4690911,71.4690911,0
Year 1 Nov 29 12:00 PM,76.56674294,76.56674294,0
Year 1 Nov 29 1:00 PM,76.6311481,76.6311481,0
Year 1 Nov 29 2:00 PM,62.55766574,62.55766574,0
Year 1 Nov 29 3:00 PM,48.01735967,48.01735967,0
Year 1 Nov 29 4:00 PM,23.78167534,23.78167534,0
Year 1 Nov 29 5:00 PM,1.540842204,1.540842204,0
Year 1 Nov 29 6:00 PM,0,0,0
Year 1 Nov 29 7:00 PM,0,0,0
Year 1 Nov 29 8:00 PM,0,0,0
Year 1 Nov 29 9:00 PM,0,0,0
Year 1 Nov 29 10:00 PM,0,0,0
Year 1 Nov 29 11:00 PM,0,0,0
Year 1 Nov 30 12:00 AM,0,0,0
Year 1 Nov 30 1:00 AM,0,0,0
Year 1 Nov 30 2:00 AM,0,0,0
Year 1 Nov 30 3:00 AM,0,0,0
Year 1 Nov 30 4:00 AM,0,0,0
Year 1 Nov 30 5:00 AM,0,0,0
Year 1 Nov 30 6:00 AM,0,0,0
Year 1 Nov 30 7:00 AM,0,0,0
Year 1 Nov 30 8:00 AM,10.48092371,10.48092371,0
Year 1 Nov 30 9:00 AM,34.30259582,34.30259582,0
Year 1 Nov 30 10:00 AM,53.37332058,53.37332058,0
Year 1 Nov 30 11:00 AM,72.77139266,72.77139266,0
Year 1 Nov 30 12:00 PM,72.91135254,72.91135254,0
Year 1 Nov 30 1:00 PM,73.87226278,73.87226278,0
Year 1 Nov 30 2:00 PM,65.61074493,65.61074493,0
Year 1 Nov 30 3:00 PM,39.53756911,39.53756911,0
Year 1 Nov 30 4:00 PM,17.95338307,17.95338307,0
Year 1 Nov 30 5:00 PM,1.305075124,1.305075124,0
Year 1 Nov 30 6:00 PM,0,0,0
Year 1 Nov 30 7:00 PM,0,0,0
Year 1 Nov 30 8:00 PM,0,0,0
Year 1 Nov 30 9:00 PM,0,0,0
Year 1 Nov 30 10:00 PM,0,0,0
Year 1 Nov 30 11:00 PM,0,0,0
Year 1 Dec 01 12:00 AM,0,0,0
Year 1 Dec 01 1:00 AM,0,0,0
Year 1 Dec 01 2:00 AM,0,0,0
Year 1 Dec 01 3:00 AM,0,0,0
Year 1 Dec 01 4:00 AM,0,0,0
Year 1 Dec 01 5:00 AM,0,0,0
Year 1 Dec 01 6:00 AM,0,0,0
Year 1 Dec 01 7:00 AM,0,0,0
Year 1 Dec 01 8:00 AM,8.023717888,8.023717888,0
Year 1 Dec 01 9:00 AM,23.44207995,23.44207995,0
Year 1 Dec 01 10:00 AM,39.87459782,39.87459782,0
Year 1 Dec 01 11:00 AM,50.13289222,50.13289222,0
Year 1 Dec 01 12:00 PM,50.22565185,50.22565185,0
Year 1 Dec 01 1:00 PM,46.22485911,46.22485911,0
Year 1 Dec 01 2:00 PM,38.64903379,38.64903379,0
Year 1 Dec 01 3:00 PM,25.19440913,25.19440913,0
Year 1 Dec 01 4:00 PM,11.67446684,11.67446684,0
Year 1 Dec 01 5:00 PM,0.876280618,0.876280618,0
Year 1 Dec 01 6:00 PM,0,0,0
Year 1 Dec 01 7:00 PM,0,0,0
Year 1 Dec 01 8:00 PM,0,0,0
Year 1 Dec 01 9:00 PM,0,0,0
Year 1 Dec 01 10:00 PM,0,0,0
Year 1 Dec 01 11:00 PM,0,0,0
Year 1 Dec 02 12:00 AM,0,0,0
Year 1 Dec 02 1:00 AM,0,0,0
Year 1 Dec 02 2:00 AM,0,0,0
Year 1 Dec 02 3:00 AM,0,0,0
Year 1 Dec 02 4:00 AM,0,0,0
Year 1 Dec 02 5:00 AM,0,0,0
Year 1 Dec 02 6:00 AM,0,0,0
Year 1 Dec 02 7:00 AM,0,0,0
Year 1 Dec 02 8:00 AM,13.88784077,13.88784077,0
Year 1 Dec 02 9:00 AM,39.19242477,39.19242477,0
Year 1 Dec 02 10:00 AM,60.29872124,60.29872124,0
Year 1 Dec 02 11:00 AM,73.10567001,73.10567001,0
Year 1 Dec 02 12:00 PM,75.33187198,75.33187198,0
Year 1 Dec 02 1:00 PM,74.67285131,74.67285131,0
Year 1 Dec 02 2:00 PM,58.88653637,58.88653637,0
Year 1 Dec 02 3:00 PM,39.94129334,39.94129334,0
Year 1 Dec 02 4:00 PM,17.03456467,17.03456467,0
Year 1 Dec 02 5:00 PM,1.077517613,1.077517613,0
Year 1 Dec 02 6:00 PM,0,0,0
Year 1 Dec 02 7:00 PM,0,0,0
Year 1 Dec 02 8:00 PM,0,0,0
Year 1 Dec 02 9:00 PM,0,0,0
Year 1 Dec 02 10:00 PM,0,0,0
Year 1 Dec 02 11:00 PM,0,0,0
Year 1 Dec 03 12:00 AM,0,0,0
Year 1 Dec 03 1:00 AM,0,0,0
Year 1 Dec 03 2:00 AM,0,0,0
Year 1 Dec 03 3:00 AM,0,0,0
Year 1 Dec 03 4:00 AM,0,0,0
Year 1 Dec 03 5:00 AM,0,0,0
Year 1 Dec 03 6:00 AM,0,0,0
Year 1 Dec 03 7:00 AM,0,0,0
Year 1 Dec 03 8:00 AM,13.9642125,13.9642125,0
Year 1 Dec 03 9:00 AM,27.20896836,27.20896836,0
Year 1 Dec 03 10:00 AM,40.43866338,40.43866338,0
Year 1 Dec 03 11:00 AM,53.39369947,53.39369947,0
Year 1 Dec 03 12:00 PM,69.2028987,69.2028987,0
Year 1 Dec 03 1:00 PM,65.80716725,65.80716725,0
Year 1 Dec 03 2:00 PM,54.47226096,54.47226096,0
Year 1 Dec 03 3:00 PM,33.72886413,33.72886413,0
Year 1 Dec 03 4:00 PM,11.10659384,11.10659384,0
Year 1 Dec 03 5:00 PM,0.671690189,0.671690189,0
Year 1 Dec 03 6:00 PM,0,0,0
Year 1 Dec 03 7:00 PM,0,0,0
Year 1 Dec 03 8:00 PM,0,0,0
Year 1 Dec 03 9:00 PM,0,0,0
Year 1 Dec 03 10:00 PM,0,0,0
Year 1 Dec 03 11:00 PM,0,0,0
Year 1 Dec 04 12:00 AM,0,0,0
Year 1 Dec 04 1:00 AM,0,0,0
Year 1 Dec 04 2:00 AM,0,0,0
Year 1 Dec 04 3:00 AM,0,0,0
Year 1 Dec 04 4:00 AM,0,0,0
Year 1 Dec 04 5:00 AM,0,0,0
Year 1 Dec 04 6:00 AM,0,0,0
Year 1 Dec 04 7:00 AM,0,0,0
Year 1 Dec 04 8:00 AM,14.15868966,14.15868966,0
Year 1 Dec 04 9:00 AM,36.33874557,36.33874557,0
Year 1 Dec 04 10:00 AM,54.04372253,54.04372253,0
Year 1 Dec 04 11:00 AM,65.72063195,65.72063195,0
Year 1 Dec 04 12:00 PM,58.1357214,58.1357214,0
Year 1 Dec 04 1:00 PM,45.2392565,45.2392565,0
Year 1 Dec 04 2:00 PM,47.73790108,47.73790108,0
Year 1 Dec 04 3:00 PM,33.74982182,33.74982182,0
Year 1 Dec 04 4:00 PM,18.85582087,18.85582087,0
Year 1 Dec 04 5:00 PM,1.279459632,1.279459632,0
Year 1 Dec 04 6:00 PM,0,0,0
Year 1 Dec 04 7:00 PM,0,0,0
Year 1 Dec 04 8:00 PM,0,0,0
Year 1 Dec 04 9:00 PM,0,0,0
Year 1 Dec 04 10:00 PM,0,0,0
Year 1 Dec 04 11:00 PM,0,0,0
Year 1 Dec 05 12:00 AM,0,0,0
Year 1 Dec 05 1:00 AM,0,0,0
Year 1 Dec 05 2:00 AM,0,0,0
Year 1 Dec 05 3:00 AM,0,0,0
Year 1 Dec 05 4:00 AM,0,0,0
Year 1 Dec 05 5:00 AM,0,0,0
Year 1 Dec 05 6:00 AM,0,0,0
Year 1 Dec 05 7:00 AM,0,0,0
Year 1 Dec 05 8:00 AM,11.51125247,11.51125247,0
Year 1 Dec 05 9:00 AM,21.99074011,21.99074011,0
Year 1 Dec 05 10:00 AM,27.62080131,27.62080131,0
Year 1 Dec 05 11:00 AM,30.50531788,30.50531788,0
Year 1 Dec 05 12:00 PM,31.67863078,31.67863078,0
Year 1 Dec 05 1:00 PM,31.10600613,31.10600613,0
Year 1 Dec 05 2:00 PM,28.72203682,28.72203682,0
Year 1 Dec 05 3:00 PM,24.35565548,24.35565548,0
Year 1 Dec 05 4:00 PM,14.36245,14.36245,0
Year 1 Dec 05 5:00 PM,1.214967319,1.214967319,0
Year 1 Dec 05 6:00 PM,0,0,0
Year 1 Dec 05 7:00 PM,0,0,0
Year 1 Dec 05 8:00 PM,0,0,0
Year 1 Dec 05 9:00 PM,0,0,0
Year 1 Dec 05 10:00 PM,0,0,0
Year 1 Dec 05 11:00 PM,0,0,0
Year 1 Dec 06 12:00 AM,0,0,0
Year 1 Dec 06 1:00 AM,0,0,0
Year 1 Dec 06 2:00 AM,0,0,0
Year 1 Dec 06 3:00 AM,0,0,0
Year 1 Dec 06 4:00 AM,0,0,0
Year 1 Dec 06 5:00 AM,0,0,0
Year 1 Dec 06 6:00 AM,0,0,0
Year 1 Dec 06 7:00 AM,0,0,0
Year 1 Dec 06 8:00 AM,11.69067546,11.69067546,0
Year 1 Dec 06 9:00 AM,34.97539568,34.97539568,0
Year 1 Dec 06 10:00 AM,47.51984688,47.51984688,0
Year 1 Dec 06 11:00 AM,57.85229056,57.85229056,0
Year 1 Dec 06 12:00 PM,63.06738581,63.06738581,0
Year 1 Dec 06 1:00 PM,71.34456208,71.34456208,0
Year 1 Dec 06 2:00 PM,50.67619464,50.67619464,0
Year 1 Dec 06 3:00 PM,36.661845,36.661845,0
Year 1 Dec 06 4:00 PM,20.44196094,20.44196094,0
Year 1 Dec 06 5:00 PM,1.289061279,1.289061279,0
Year 1 Dec 06 6:00 PM,0,0,0
Year 1 Dec 06 7:00 PM,0,0,0
Year 1 Dec 06 8:00 PM,0,0,0
Year 1 Dec 06 9:00 PM,0,0,0
Year 1 Dec 06 10:00 PM,0,0,0
Year 1 Dec 06 11:00 PM,0,0,0
Year 1 Dec 07 12:00 AM,0,0,0
Year 1 Dec 07 1:00 AM,0,0,0
Year 1 Dec 07 2:00 AM,0,0,0
Year 1 Dec 07 3:00 AM,0,0,0
Year 1 Dec 07 4:00 AM,0,0,0
Year 1 Dec 07 5:00 AM,0,0,0
Year 1 Dec 07 6:00 AM,0,0,0
Year 1 Dec 07 7:00 AM,0,0,0
Year 1 Dec 07 8:00 AM,9.709627812,9.709627812,0
Year 1 Dec 07 9:00 AM,29.60009653,29.60009653,0
Year 1 Dec 07 10:00 AM,51.08346378,51.08346378,0
Year 1 Dec 07 11:00 AM,56.95087092,56.95087092,0
Year 1 Dec 07 12:00 PM,60.64829848,60.64829848,0
Year 1 Dec 07 1:00 PM,49.8390868,49.8390868,0
Year 1 Dec 07 2:00 PM,54.22108155,54.22108155,0
Year 1 Dec 07 3:00 PM,37.67833348,37.67833348,0
Year 1 Dec 07 4:00 PM,17.65970536,17.65970536,0
Year 1 Dec 07 5:00 PM,1.143499653,1.143499653,0
Year 1 Dec 07 6:00 PM,0,0,0
Year 1 Dec 07 7:00 PM,0,0,0
Year 1 Dec 07 8:00 PM,0,0,0
Year 1 Dec 07 9:00 PM,0,0,0
Year 1 Dec 07 10:00 PM,0,0,0
Year 1 Dec 07 11:00 PM,0,0,0
Year 1 Dec 08 12:00 AM,0,0,0
Year 1 Dec 08 1:00 AM,0,0,0
Year 1 Dec 08 2:00 AM,0,0,0
Year 1 Dec 08 3:00 AM,0,0,0
Year 1 Dec 08 4:00 AM,0,0,0
Year 1 Dec 08 5:00 AM,0,0,0
Year 1 Dec 08 6:00 AM,0,0,0
Year 1 Dec 08 7:00 AM,0,0,0
Year 1 Dec 08 8:00 AM,9.938180078,9.938180078,0
Year 1 Dec 08 9:00 AM,31.07552504,31.07552504,0
Year 1 Dec 08 10:00 AM,43.73714448,43.73714448,0
Year 1 Dec 08 11:00 AM,66.15677545,66.15677545,0
Year 1 Dec 08 12:00 PM,65.89016411,65.89016411,0
Year 1 Dec 08 1:00 PM,68.29438476,68.29438476,0
Year 1 Dec 08 2:00 PM,54.98688511,54.98688511,0
Year 1 Dec 08 3:00 PM,37.44403159,37.44403159,0
Year 1 Dec 08 4:00 PM,17.60544201,17.60544201,0
Year 1 Dec 08 5:00 PM,1.21088873,1.21088873,0
Year 1 Dec 08 6:00 PM,0,0,0
Year 1 Dec 08 7:00 PM,0,0,0
Year 1 Dec 08 8:00 PM,0,0,0
Year 1 Dec 08 9:00 PM,0,0,0
Year 1 Dec 08 10:00 PM,0,0,0
Year 1 Dec 08 11:00 PM,0,0,0
Year 1 Dec 09 12:00 AM,0,0,0
Year 1 Dec 09 1:00 AM,0,0,0
Year 1 Dec 09 2:00 AM,0,0,0
Year 1 Dec 09 3:00 AM,0,0,0
Year 1 Dec 09 4:00 AM,0,0,0
Year 1 Dec 09 5:00 AM,0,0,0
Year 1 Dec 09 6:00 AM,0,0,0
Year 1 Dec 09 7:00 AM,0,0,0
Year 1 Dec 09 8:00 AM,10.95815598,10.95815598,0
Year 1 Dec 09 9:00 AM,30.05953255,30.05953255,0
Year 1 Dec 09 10:00 AM,46.24147136,46.24147136,0
Year 1 Dec 09 11:00 AM,59.5234759,59.5234759,0
Year 1 Dec 09 12:00 PM,44.85465545,44.85465545,0
Year 1 Dec 09 1:00 PM,52.55675341,52.55675341,0
Year 1 Dec 09 2:00 PM,44.00472704,44.00472704,0
Year 1 Dec 09 3:00 PM,34.58585799,34.58585799,0
Year 1 Dec 09 4:00 PM,15.81401446,15.81401446,0
Year 1 Dec 09 5:00 PM,0.919198012,0.919198012,0
Year 1 Dec 09 6:00 PM,0,0,0
Year 1 Dec 09 7:00 PM,0,0,0
Year 1 Dec 09 8:00 PM,0,0,0
Year 1 Dec 09 9:00 PM,0,0,0
Year 1 Dec 09 10:00 PM,0,0,0
Year 1 Dec 09 11:00 PM,0,0,0
Year 1 Dec 10 12:00 AM,0,0,0
Year 1 Dec 10 1:00 AM,0,0,0
Year 1 Dec 10 2:00 AM,0,0,0
Year 1 Dec 10 3:00 AM,0,0,0
Year 1 Dec 10 4:00 AM,0,0,0
Year 1 Dec 10 5:00 AM,0,0,0
Year 1 Dec 10 6:00 AM,0,0,0
Year 1 Dec 10 7:00 AM,0,0,0
Year 1 Dec 10 8:00 AM,10.03654974,10.03654974,0
Year 1 Dec 10 9:00 AM,21.63575895,21.63575895,0
Year 1 Dec 10 10:00 AM,29.12780275,29.12780275,0
Year 1 Dec 10 11:00 AM,33.5766593,33.5766593,0
Year 1 Dec 10 12:00 PM,35.37767024,35.37767024,0
Year 1 Dec 10 1:00 PM,33.75618552,33.75618552,0
Year 1 Dec 10 2:00 PM,34.33895021,34.33895021,0
Year 1 Dec 10 3:00 PM,34.63507444,34.63507444,0
Year 1 Dec 10 4:00 PM,19.5173614,19.5173614,0
Year 1 Dec 10 5:00 PM,1.358767197,1.358767197,0
Year 1 Dec 10 6:00 PM,0,0,0
Year 1 Dec 10 7:00 PM,0,0,0
Year 1 Dec 10 8:00 PM,0,0,0
Year 1 Dec 10 9:00 PM,0,0,0
Year 1 Dec 10 10:00 PM,0,0,0
Year 1 Dec 10 11:00 PM,0,0,0
Year 1 Dec 11 12:00 AM,0,0,0
Year 1 Dec 11 1:00 AM,0,0,0
Year 1 Dec 11 2:00 AM,0,0,0
Year 1 Dec 11 3:00 AM,0,0,0
Year 1 Dec 11 4:00 AM,0,0,0
Year 1 Dec 11 5:00 AM,0,0,0
Year 1 Dec 11 6:00 AM,0,0,0
Year 1 Dec 11 7:00 AM,0,0,0
Year 1 Dec 11 8:00 AM,9.242234797,9.242234797,0
Year 1 Dec 11 9:00 AM,29.28286347,29.28286347,0
Year 1 Dec 11 10:00 AM,47.81275342,47.81275342,0
Year 1 Dec 11 11:00 AM,54.49060838,54.49060838,0
Year 1 Dec 11 12:00 PM,58.07222392,58.07222392,0
Year 1 Dec 11 1:00 PM,60.55439992,60.55439992,0
Year 1 Dec 11 2:00 PM,36.98644731,36.98644731,0
Year 1 Dec 11 3:00 PM,26.50009251,26.50009251,0
Year 1 Dec 11 4:00 PM,15.80701014,15.80701014,0
Year 1 Dec 11 5:00 PM,1.33059135,1.33059135,0
Year 1 Dec 11 6:00 PM,0,0,0
Year 1 Dec 11 7:00 PM,0,0,0
Year 1 Dec 11 8:00 PM,0,0,0
Year 1 Dec 11 9:00 PM,0,0,0
Year 1 Dec 11 10:00 PM,0,0,0
Year 1 Dec 11 11:00 PM,0,0,0
Year 1 Dec 12 12:00 AM,0,0,0
Year 1 Dec 12 1:00 AM,0,0,0
Year 1 Dec 12 2:00 AM,0,0,0
Year 1 Dec 12 3:00 AM,0,0,0
Year 1 Dec 12 4:00 AM,0,0,0
Year 1 Dec 12 5:00 AM,0,0,0
Year 1 Dec 12 6:00 AM,0,0,0
Year 1 Dec 12 7:00 AM,0,0,0
Year 1 Dec 12 8:00 AM,10.62523514,10.62523514,0
Year 1 Dec 12 9:00 AM,30.87437316,30.87437316,0
Year 1 Dec 12 10:00 AM,44.45242729,44.45242729,0
Year 1 Dec 12 11:00 AM,59.38954428,59.38954428,0
Year 1 Dec 12 12:00 PM,58.49201132,58.49201132,0
Year 1 Dec 12 1:00 PM,61.99362681,61.99362681,0
Year 1 Dec 12 2:00 PM,54.31028211,54.31028211,0
Year 1 Dec 12 3:00 PM,34.01534035,34.01534035,0
Year 1 Dec 12 4:00 PM,14.85886463,14.85886463,0
Year 1 Dec 12 5:00 PM,0.957932639,0.957932639,0
Year 1 Dec 12 6:00 PM,0,0,0
Year 1 Dec 12 7:00 PM,0,0,0
Year 1 Dec 12 8:00 PM,0,0,0
Year 1 Dec 12 9:00 PM,0,0,0
Year 1 Dec 12 10:00 PM,0,0,0
Year 1 Dec 12 11:00 PM,0,0,0
Year 1 Dec 13 12:00 AM,0,0,0
Year 1 Dec 13 1:00 AM,0,0,0
Year 1 Dec 13 2:00 AM,0,0,0
Year 1 Dec 13 3:00 AM,0,0,0
Year 1 Dec 13 4:00 AM,0,0,0
Year 1 Dec 13 5:00 AM,0,0,0
Year 1 Dec 13 6:00 AM,0,0,0
Year 1 Dec 13 7:00 AM,0,0,0
Year 1 Dec 13 8:00 AM,8.065772234,8.065772234,0
Year 1 Dec 13 9:00 AM,22.18247351,22.18247351,0
Year 1 Dec 13 10:00 AM,43.28796358,43.28796358,0
Year 1 Dec 13 11:00 AM,59.67429967,59.67429967,0
Year 1 Dec 13 12:00 PM,64.75890219,64.75890219,0
Year 1 Dec 13 1:00 PM,62.86569094,62.86569094,0
Year 1 Dec 13 2:00 PM,57.9623977,57.9623977,0
Year 1 Dec 13 3:00 PM,37.6335157,37.6335157,0
Year 1 Dec 13 4:00 PM,17.70338773,17.70338773,0
Year 1 Dec 13 5:00 PM,1.163744451,1.163744451,0
Year 1 Dec 13 6:00 PM,0,0,0
Year 1 Dec 13 7:00 PM,0,0,0
Year 1 Dec 13 8:00 PM,0,0,0
Year 1 Dec 13 9:00 PM,0,0,0
Year 1 Dec 13 10:00 PM,0,0,0
Year 1 Dec 13 11:00 PM,0,0,0
Year 1 Dec 14 12:00 AM,0,0,0
Year 1 Dec 14 1:00 AM,0,0,0
Year 1 Dec 14 2:00 AM,0,0,0
Year 1 Dec 14 3:00 AM,0,0,0
Year 1 Dec 14 4:00 AM,0,0,0
Year 1 Dec 14 5:00 AM,0,0,0
Year 1 Dec 14 6:00 AM,0,0,0
Year 1 Dec 14 7:00 AM,0,0,0
Year 1 Dec 14 8:00 AM,11.14293598,11.14293598,0
Year 1 Dec 14 9:00 AM,35.41415869,35.41415869,0
Year 1 Dec 14 10:00 AM,58.12398938,58.12398938,0
Year 1 Dec 14 11:00 AM,68.98961199,68.98961199,0
Year 1 Dec 14 12:00 PM,76.41703424,76.41703424,0
Year 1 Dec 14 1:00 PM,72.36838848,72.36838848,0
Year 1 Dec 14 2:00 PM,60.8988179,60.8988179,0
Year 1 Dec 14 3:00 PM,38.01205391,38.01205391,0
Year 1 Dec 14 4:00 PM,14.73329635,14.73329635,0
Year 1 Dec 14 5:00 PM,0.976803206,0.976803206,0
Year 1 Dec 14 6:00 PM,0,0,0
Year 1 Dec 14 7:00 PM,0,0,0
Year 1 Dec 14 8:00 PM,0,0,0
Year 1 Dec 14 9:00 PM,0,0,0
Year 1 Dec 14 10:00 PM,0,0,0
Year 1 Dec 14 11:00 PM,0,0,0
Year 1 Dec 15 12:00 AM,0,0,0
Year 1 Dec 15 1:00 AM,0,0,0
Year 1 Dec 15 2:00 AM,0,0,0
Year 1 Dec 15 3:00 AM,0,0,0
Year 1 Dec 15 4:00 AM,0,0,0
Year 1 Dec 15 5:00 AM,0,0,0
Year 1 Dec 15 6:00 AM,0,0,0
Year 1 Dec 15 7:00 AM,0,0,0
Year 1 Dec 15 8:00 AM,9.137728408,9.137728408,0
Year 1 Dec 15 9:00 AM,31.36042337,31.36042337,0
Year 1 Dec 15 10:00 AM,47.67390078,47.67390078,0
Year 1 Dec 15 11:00 AM,54.7711317,54.7711317,0
Year 1 Dec 15 12:00 PM,55.66434205,55.66434205,0
Year 1 Dec 15 1:00 PM,51.73124357,51.73124357,0
Year 1 Dec 15 2:00 PM,47.0419687,47.0419687,0
Year 1 Dec 15 3:00 PM,38.09768476,38.09768476,0
Year 1 Dec 15 4:00 PM,18.05581052,18.05581052,0
Year 1 Dec 15 5:00 PM,1.297925436,1.297925436,0
Year 1 Dec 15 6:00 PM,0,0,0
Year 1 Dec 15 7:00 PM,0,0,0
Year 1 Dec 15 8:00 PM,0,0,0
Year 1 Dec 15 9:00 PM,0,0,0
Year 1 Dec 15 10:00 PM,0,0,0
Year 1 Dec 15 11:00 PM,0,0,0
Year 1 Dec 16 12:00 AM,0,0,0
Year 1 Dec 16 1:00 AM,0,0,0
Year 1 Dec 16 2:00 AM,0,0,0
Year 1 Dec 16 3:00 AM,0,0,0
Year 1 Dec 16 4:00 AM,0,0,0
Year 1 Dec 16 5:00 AM,0,0,0
Year 1 Dec 16 6:00 AM,0,0,0
Year 1 Dec 16 7:00 AM,0,0,0
Year 1 Dec 16 8:00 AM,9.296802499,9.296802499,0
Year 1 Dec 16 9:00 AM,21.39257102,21.39257102,0
Year 1 Dec 16 10:00 AM,32.56636917,32.56636917,0
Year 1 Dec 16 11:00 AM,51.01767378,51.01767378,0
Year 1 Dec 16 12:00 PM,61.69681523,61.69681523,0
Year 1 Dec 16 1:00 PM,70.86956481,70.86956481,0
Year 1 Dec 16 2:00 PM,49.60276029,49.60276029,0
Year 1 Dec 16 3:00 PM,36.38160336,36.38160336,0
Year 1 Dec 16 4:00 PM,13.44483422,13.44483422,0
Year 1 Dec 16 5:00 PM,0.771688022,0.771688022,0
Year 1 Dec 16 6:00 PM,0,0,0
Year 1 Dec 16 7:00 PM,0,0,0
Year 1 Dec 16 8:00 PM,0,0,0
Year 1 Dec 16 9:00 PM,0,0,0
Year 1 Dec 16 10:00 PM,0,0,0
Year 1 Dec 16 11:00 PM,0,0,0
Year 1 Dec 17 12:00 AM,0,0,0
Year 1 Dec 17 1:00 AM,0,0,0
Year 1 Dec 17 2:00 AM,0,0,0
Year 1 Dec 17 3:00 AM,0,0,0
Year 1 Dec 17 4:00 AM,0,0,0
Year 1 Dec 17 5:00 AM,0,0,0
Year 1 Dec 17 6:00 AM,0,0,0
Year 1 Dec 17 7:00 AM,0,0,0
Year 1 Dec 17 8:00 AM,4.850333292,4.850333292,0
Year 1 Dec 17 9:00 AM,23.0994269,23.0994269,0
Year 1 Dec 17 10:00 AM,47.73648509,47.73648509,0
Year 1 Dec 17 11:00 AM,48.15890041,48.15890041,0
Year 1 Dec 17 12:00 PM,51.83459338,51.83459338,0
